"UF";"Município";"Cargo";"Candidato";"Nr";"Partido";"Situação";"QtVN";"%VV";
"SP";"GUARANI D'OESTE";"Prefeito";"JAIME FIOMARO DOS SANTOS";"15";"PMDB";"Eleito";"604";"100,00"
"SP";"GUARANTÃ";"Prefeito";"IOCHINORI INOUE";"40";"PSB";"Eleito";"2.311";"54,02"
"SP";"GUARARAPES";"Prefeito";"EDENILSON DE ALMEIDA";"45";"PSDB";"Eleito";"9.164";"51,12"
"SP";"GUARAREMA";"Prefeito";"MARCIO LUIZ ALVINO DE SOUZA";"22";"PR";"Eleito";"10.582";"67,03"
"SP";"GUARATINGUETÁ";"Prefeito";"ANTONIO GILBERTO FILIPPO FERNANDES JUNIOR";"25";"DEM";"Eleito";"47.481";"74,00"
"SP";"GUAREÍ";"Prefeito";"JOSÉ PEDRO DE BARROS";"15";"PMDB";"Eleito";"3.276";"48,48"
"SP";"GUARIBA";"Prefeito";"HERMINIO DE LAURENTIZ NETO";"45";"PSDB";"Eleito";"10.632";"49,11"
"SP";"GUARUJÁ";"Prefeito";"MARIA ANTONIETA DE BRITO";"15";"PMDB";"Eleito";"84.322";"52,12"
"SP";"GUARULHOS";"Prefeito";"CARLOS ROBERTO DE CAMPOS";"45";"PSDB";"2º turno";"134.677";"23,71"
"SP";"GUARULHOS";"Prefeito";"SEBASTIAO ALVES DE ALMEIDA";"13";"PT";"2º turno";"268.211";"47,22"
"SP";"GUATAPARÁ";"Prefeito";"SAMIR REDONDO SOUTO";"45";"PSDB";"Eleito";"1.852";"47,04"
"SP";"GUZOLÂNDIA";"Prefeito";"MARCIO LUIZ CARDOSO";"13";"PT";"Eleito";"1.687";"55,04"
"SP";"HERCULÂNDIA";"Prefeito";"JOSE CARLOS RODRIGUES ADORNO";"45";"PSDB";"Eleito";"3.084";"57,77"
"SP";"HOLAMBRA";"Prefeito";"MARGARETI ROSE DE OLIVEIRA GROOT";"23";"PPS";"Eleito";"2.464";"33,14"
"SP";"HORTOLÂNDIA";"Prefeito";"ANGELO AUGUSTO PERUGINI";"13";"PT";"Eleito";"69.558";"78,75"
"SP";"IACANGA";"Prefeito";"ISMAEL EDSON BOIANI";"45";"PSDB";"Eleito";"3.008";"53,34"
"SP";"IACRI";"Prefeito";"CARLOS ALBERTO FREIRE";"45";"PSDB";"Eleito";"2.100";"47,38"
"SP";"IARAS";"Prefeito";"PAULO SERGIO DE MORAES";"45";"PSDB";"Eleito";"1.476";"50,55"
"SP";"IBATÉ";"Prefeito";"JOSÉ LUIZ PARELLA";"45";"PSDB";"Eleito";"12.747";"71,94"
"SP";"IBIRÁ";"Prefeito";"NIVALDO DOMINGOS NEGRÃO";"22";"PR";"Eleito";"3.814";"61,28"
"SP";"IBIRAREMA";"Prefeito";"ARLINDO VARALTA";"22";"PR";"Eleito";"2.140";"52,18"
"SP";"IBITINGA";"Prefeito";"MARCO ANTÔNIO DA FONSECA";"14";"PTB";"Eleito";"11.857";"39,38"
"SP";"IBIÚNA";"Prefeito";"DARCY PEREIRA LEITE";"40";"PSB";"Eleito";"15.826";"39,46"
"SP";"ICÉM";"Prefeito";"SAMIR VICENTE DE MORAIS";"25";"DEM";"Eleito";"3.043";"54,92"
"SP";"IEPÊ";"Prefeito";"FRANCISCO CÉLIO DE MELLO";"13";"PT";"Eleito";"2.546";"55,20"
"SP";"IGARAÇU DO TIETÊ";"Prefeito";"GUILHERME FERNANDES";"45";"PSDB";"Eleito";"7.717";"54,88"
"SP";"IGARAPAVA";"Prefeito";"FRANCISCO TADEU MOLINA";"45";"PSDB";"Eleito";"11.073";"65,19"
"SP";"IGARATÁ";"Prefeito";"ELZO ELIAS DE OLIVEIRA SOUZA";"22";"PR";"Eleito";"3.277";"59,59"
"SP";"IGUAPE";"Prefeito";"MARIA ELIZABETH NEGRÃO SILVA";"11";"PP";"Eleito";"7.277";"43,57"
"SP";"ILHA COMPRIDA";"Prefeito";"DÉCIO JOSÉ VENTURA";"45";"PSDB";"Eleito";"2.624";"47,56"
"SP";"ILHA SOLTEIRA";"Prefeito";"EDSON GOMES";"11";"PP";"Eleito";"6.490";"45,11"
"SP";"ILHABELA";"Prefeito";"ANTONIO LUIZ COLUCCI";"23";"PPS";"Eleito";"7.012";"45,57"
"SP";"INDAIATUBA";"Prefeito";"REINALDO NOGUEIRA LOPES CRUZ";"12";"PDT";"Eleito";"68.063";"69,80"
"SP";"INDIANA";"Prefeito";"ANTONIO POLETO";"25";"DEM";"Eleito";"1.265";"35,43"
"SP";"INDIAPORÃ";"Prefeito";"FERNANDO CÉSAR HUMER";"40";"PSB";"Eleito";"1.315";"52,47"
"SP";"INÚBIA PAULISTA";"Prefeito";"CLAUDIONIR GHELFI";"25";"DEM";"Eleito";"1.695";"76,45"
"SP";"IPAUSSU";"Prefeito";"LUIZ CARLOS SOUTO";"40";"PSB";"Eleito";"3.652";"47,48"
"SP";"IPERÓ";"Prefeito";"MARCO ANTONIO VIEIRA DE CAMPOS";"45";"PSDB";"Eleito";"5.106";"42,13"
"SP";"IPEÚNA";"Prefeito";"ILDEBRAN PRATA";"11";"PP";"Eleito";"2.167";"59,43"
"SP";"IPIGUÁ";"Prefeito";"EFRAIM GARCIA LOPES";"15";"PMDB";"Eleito";"1.550";"57,07"
"SP";"IPORANGA";"Prefeito";"ARIOVALDO DA SILVA PEREIRA";"25";"DEM";"Eleito";"1.504";"53,89"
"SP";"IPUÃ";"Prefeito";"ITAMAR ROMUALDO";"23";"PPS";"Eleito";"4.598";"51,83"
"SP";"IRACEMÁPOLIS";"Prefeito";"FABIO FRANCISCO ZUZA";"45";"PSDB";"Eleito";"7.349";"63,23"
"SP";"IRAPUÃ";"Prefeito";"OSWALDO ALFREDO PINTO";"15";"PMDB";"Eleito";"2.714";"59,23"
"SP";"IRAPURU";"Prefeito";"ANTONIO DONIZETI CICERO";"45";"PSDB";"Eleito";"1.668";"36,92"
"SP";"ITABERÁ";"Prefeito";"WALTER SÉRGIO DE SOUZA ALMEIDA";"25";"DEM";"Eleito";"6.586";"62,21"
"SP";"ITAÍ";"Prefeito";"LUIZ ANTONIO PASCHOAL";"45";"PSDB";"Eleito";"7.080";"54,56"
"SP";"ITAJOBI";"Prefeito";"CATIA ROSANA BORSIO CARDOSO";"11";"PP";"Eleito";"5.283";"51,90"
"SP";"ITAJU";"Prefeito";"FÁTIMA TEREZINHA CAMARGO GUIMARÃES";"45";"PSDB";"Eleito";"1.567";"100,00"
"SP";"ITANHAÉM";"Prefeito";"JOÃO CARLOS FORSSELL NETO";"45";"PSDB";"Eleito";"24.715";"57,89"
"SP";"ITAÓCA";"Prefeito";"ALUIZIO RIBAS DE ANDRADE";"25";"DEM";"Eleito";"1.201";"54,12"
"SP";"ITAPECERICA DA SERRA";"Prefeito";"JORGE JOSÉ DA COSTA";"15";"PMDB";"Eleito";"37.134";"49,66"
"SP";"ITAPETININGA";"Prefeito";"ROBERTO RAMALHO TAVARES";"15";"PMDB";"Eleito";"41.524";"56,20"
"SP";"ITAPEVA";"Prefeito";"LUIZ ANTONIO HUSSNE CAVANI";"45";"PSDB";"Eleito";"35.510";"74,52"
"SP";"ITAPEVI";"Prefeito";"MARIA RUTH BANHOLZER";"13";"PT";"Eleito";"71.915";"78,47"
"SP";"ITAPIRA";"Prefeito";"ANTONIO HELIO NICOLAI";"43";"PV";"Eleito";"24.402";"59,15"
"SP";"ITAPIRAPUÃ PAULISTA";"Prefeito";"LUIZ GONZAGA DIAS SOBRINHO";"13";"PT";"Eleito";"1.423";"56,42"
"SP";"ITÁPOLIS";"Prefeito";"JULIO CÉSAR NIGRO MAZZO";"44";"PRP";"Eleito";"11.595";"50,05"
"SP";"ITAPORANGA";"Prefeito";"HERNANI CAMARGO";"22";"PR";"Eleito";"5.794";"82,59"
"SP";"ITAPUÍ";"Prefeito";"JOSÉ GILBERTO SAGGIORO";"23";"PPS";"Eleito";"3.800";"57,81"
"SP";"ITAPURA";"Prefeito";"DOLVAIR MAPELI";"25";"DEM";"Eleito";"1.724";"60,20"
"SP";"ITAQUAQUECETUBA";"Prefeito";"ARMANDO TAVARES FILHO";"22";"PR";"Eleito";"77.959";"58,51"
"SP";"ITARARÉ";"Prefeito";"LUIZ CESAR PERUCIO";"25";"DEM";"Eleito";"10.235";"36,90"
"SP";"ITARIRI";"Prefeito";"DINAMERICO GONÇALVES PERONI";"45";"PSDB";"Eleito";"3.587";"55,37"
"SP";"ITATIBA";"Prefeito";"JOÃO GUALBERTO FATTORI";"45";"PSDB";"Eleito";"24.564";"48,93"
"SP";"ITATINGA";"Prefeito";"AILTON FERNANDES FARIA";"45";"PSDB";"Eleito";"5.531";"53,79"
"SP";"ITIRAPINA";"Prefeito";"OMAR DE OLIVEIRA LEITE";"13";"PT";"Eleito";"3.886";"51,20"
"SP";"ITIRAPUÃ";"Prefeito";"MARCOS HENRIQUE ALVES";"45";"PSDB";"Eleito";"2.414";"61,63"
"SP";"ITOBI";"Prefeito";"ALEXANDRE TORIBIO";"45";"PSDB";"Eleito";"1.731";"34,53"
"SP";"ITU";"Prefeito";"HERCULANO CASTILHO PASSOS JUNIOR";"43";"PV";"Eleito";"62.902";"85,20"
"SP";"ITUPEVA";"Prefeito";"OCIMAR POLLI";"15";"PMDB";"Eleito";"10.789";"53,26"
"SP";"ITUVERAVA";"Prefeito";"MARIO TAKAYOSHI MATSUBARA";"45";"PSDB";"Eleito";"18.190";"81,82"
"SP";"JABORANDI";"Prefeito";"RONAN SALES CARDOZO";"14";"PTB";"Eleito";"2.533";"65,72"
"SP";"JABOTICABAL";"Prefeito";"JOSE CARLOS HORI";"23";"PPS";"Eleito";"25.125";"66,91"
"SP";"JACAREÍ";"Prefeito";"HAMILTON RIBEIRO MOTA";"13";"PT";"Eleito";"55.319";"48,85"
"SP";"JACI";"Prefeito";"MARCIO RODRIGUES DE SOUZA";"23";"PPS";"Eleito";"2.054";"52,46"
"SP";"JACUPIRANGA";"Prefeito";"JOÃO BATISTA DE ANDRADE";"13";"PT";"Eleito";"3.665";"51,90"
"SP";"JAGUARIÚNA";"Prefeito";"MARCIO GUSTAVO BERNARDES REIS";"23";"PPS";"Eleito";"9.886";"42,59"
"SP";"JALES";"Prefeito";"HUMBERTO PARINI";"13";"PT";"Eleito";"16.045";"58,75"
"SP";"JAMBEIRO";"Prefeito";"CARLOS ALBERTO DE SOUZA";"43";"PV";"Eleito";"1.927";"58,95"
"SP";"JANDIRA";"Prefeito";"WALDERI BRAZ PASCHOALIN";"45";"PSDB";"Eleito";"24.168";"42,55"
"SP";"JARDINÓPOLIS";"Prefeito";"JOSÉ ANTÔNIO JACOMINI";"23";"PPS";"Eleito";"8.311";"66,03"
"SP";"JARINU";"Prefeito";"MARIA DE FATIMA DE MOURA LORENCINI";"14";"PTB";"Eleito";"5.361";"65,12"
"SP";"JAÚ";"Prefeito";"OSVALDO FRANCESCHI JUNIOR";"43";"PV";"Eleito";"26.820";"37,20"
"SP";"JERIQUARA";"Prefeito";"ALEXANDRE ALVES BORGES";"25";"DEM";"Eleito";"2.276";"82,76"
"SP";"JOANÓPOLIS";"Prefeito";"JOÃO CARLOS DA SILVA TORRES";"40";"PSB";"Eleito";"2.722";"40,47"
"SP";"JOÃO RAMALHO";"Prefeito";"JOSÉ ZEZÉ RODRIGUES";"25";"DEM";"Eleito";"2.073";"68,71"
"SP";"JOSÉ BONIFÁCIO";"Prefeito";"PEDRO JOSÉ BRANDÃO DOS REIS";"25";"DEM";"Eleito";"9.880";"52,96"
"SP";"JÚLIO MESQUITA";"Prefeito";"TIRSO FERNANDES SOBREIRO JUNIOR";"25";"DEM";"Eleito";"2.273";"74,97"
"SP";"JUMIRIM";"Prefeito";"BENEDITO TADEU FÁVERO";"45";"PSDB";"Eleito";"879";"54,06"
"SP";"JUNDIAÍ";"Prefeito";"MIGUEL MOUBADDA HADDAD";"45";"PSDB";"Eleito";"98.734";"50,31"
"SP";"JUNQUEIRÓPOLIS";"Prefeito";"OSMAR PINATTO";"45";"PSDB";"Eleito";"8.018";"100,00"
"SP";"JUQUIÁ";"Prefeito";"MOHSEN HOJEIJE";"14";"PTB";"Eleito";"5.368";"79,50"
"SP";"JUQUITIBA";"Prefeito";"MARIA APARECIDA MASCHIO PIRES";"12";"PDT";"Eleito";"11.237";"68,96"
"SP";"LAGOINHA";"Prefeito";"ELCIO JOSE FERREIRA";"25";"DEM";"Eleito";"2.493";"57,79"
"SP";"LARANJAL PAULISTA";"Prefeito";"HEITOR CAMARIN JUNIOR";"13";"PT";"Eleito";"8.845";"59,11"
"SP";"LAVÍNIA";"Prefeito";"RODOLFO MANSAN";"45";"PSDB";"Eleito";"1.661";"50,49"
"SP";"LAVRINHAS";"Prefeito";"JOSÉ LUIZ DA CUNHA";"45";"PSDB";"Eleito";"2.382";"51,73"
"SP";"LEME";"Prefeito";"WAGNER RICARDO ANTUNES FILHO";"25";"DEM";"Eleito";"39.127";"80,08"
"SP";"LENÇÓIS PAULISTA";"Prefeito";"IZABEL CRISTINA CAMPANARI LORENZETTI";"45";"PSDB";"Eleito";"20.443";"60,63"
"SP";"LIMEIRA";"Prefeito";"SILVIO FÉLIX DA SILVA";"12";"PDT";"Eleito";"118.146";"81,56"
"SP";"LINDÓIA";"Prefeito";"JOSE JUSTINO LOPES";"45";"PSDB";"Eleito";"2.145";"52,08"
"SP";"LINS";"Prefeito";"WALDEMAR SÂNDOLI CASADEI";"15";"PMDB";"Eleito";"34.684";"92,58"
"SP";"LORENA";"Prefeito";"PAULO CÉSAR NEME";"14";"PTB";"Eleito";"20.157";"69,24"
"SP";"LOURDES";"Prefeito";"FRANKLIN QUERINO DA SILVA NETO";"25";"DEM";"Eleito";"936";"51,86"
"SP";"LOUVEIRA";"Prefeito";"ELEUTERIO BRUNO MALERBA FILHO";"45";"PSDB";"Eleito";"7.420";"34,07"
"SP";"LUCÉLIA";"Prefeito";"JOÃO PEDRO MORANDI";"13";"PT";"Eleito";"5.888";"53,81"
"SP";"LUCIANÓPOLIS";"Prefeito";"ADEMIR MANTOVANELLI";"13";"PT";"Eleito";"1.269";"79,16"
"SP";"LUÍS ANTÔNIO";"Prefeito";"JOSÉ ALCIDES ROSATTI";"14";"PTB";"Eleito";"3.483";"55,77"
"SP";"LUIZIÂNIA";"Prefeito";"ROGÉLIO CERVIGNE BARRETO";"43";"PV";"Eleito";"1.784";"51,26"
"SP";"LUPÉRCIO";"Prefeito";"ABILIO KEMP";"15";"PMDB";"Eleito";"1.350";"100,00"
"SP";"LUTÉCIA";"Prefeito";"EVALDO BARQUILHA DE OLIVEIRA";"25";"DEM";"Eleito";"1.597";"73,59"
"SP";"MACATUBA";"Prefeito";"COOLIDGE HERCOS JUNIOR";"15";"PMDB";"Eleito";"8.537";"84,73"
"SP";"MACAUBAL";"Prefeito";"SERGIO LUIZ DE MIRA";"15";"PMDB";"Eleito";"3.598";"100,00"
"SP";"MACEDÔNIA";"Prefeito";"JOÃO DO CARMO FREITAS";"14";"PTB";"Eleito";"1.505";"56,41"
"SP";"MAGDA";"Prefeito";"LEONARDO BARBOSA DE MELO";"14";"PTB";"Eleito";"1.335";"52,48"
"SP";"MAIRINQUE";"Prefeito";"DENNYS VENERI";"14";"PTB";"Eleito";"10.942";"40,51"
"SP";"MAIRIPORÃ";"Prefeito";"ANTONIO SHIGUEYUKI AIACYDA";"45";"PSDB";"Eleito";"19.780";"71,50"
"SP";"MANDURI";"Prefeito";"LUIZ ANTONIO CINEL";"14";"PTB";"Eleito";"3.099";"54,61"
"SP";"MARABÁ PAULISTA";"Prefeito";"JOSÉ MONTEIRO DA ROCHA";"45";"PSDB";"Eleito";"1.672";"100,00"
"SP";"MARACAÍ";"Prefeito";"ELIZABETE DE CARVALHO FETTER";"15";"PMDB";"Eleito";"5.150";"60,70"
"SP";"MARAPOAMA";"Prefeito";"ANTONIO LUIZ ZANETI";"45";"PSDB";"Eleito";"1.022";"51,46"
"SP";"MARIÁPOLIS";"Prefeito";"ISMAEL DE FREITAS CALORI";"15";"PMDB";"Eleito";"1.543";"54,87"
"SP";"MARÍLIA";"Prefeito";"MARIO BULGARELI";"12";"PDT";"Eleito";"55.480";"48,90"
"SP";"MARINÓPOLIS";"Prefeito";"VALTER APARECIDO MARQUESINI";"45";"PSDB";"Eleito";"1.451";"100,00"
"SP";"MARTINÓPOLIS";"Prefeito";"WALDEMIR CAETANO DE SOUZA";"45";"PSDB";"Eleito";"7.591";"55,71"
"SP";"MATÃO";"Prefeito";"ADAUTO APARECIDO SCARDOELLI";"13";"PT";"Eleito";"30.733";"65,21"
"SP";"MAUÁ";"Prefeito";"FRANCISCO ESMERALDO FELIPE CARNEIRO";"40";"PSB";"2º turno";"58.761";"27,20"
"SP";"MAUÁ";"Prefeito";"OSWALDO DIAS";"13";"PT";"2º turno";"104.037";"48,16"
"SP";"MENDONÇA";"Prefeito";"ODAIR CORNELIANI MILHOSSI";"15";"PMDB";"Eleito";"1.614";"51,47"
"SP";"MERIDIANO";"Prefeito";"JOSÉ TORRENTE DIOGO DE FARIAS";"14";"PTB";"Eleito";"1.559";"51,22"
"SP";"MESÓPOLIS";"Prefeito";"OTAVIO CIANCI";"14";"PTB";"Eleito";"892";"65,73"
"SP";"MIGUELÓPOLIS";"Prefeito";"VERGILIO BARBOSA FERREIRA";"11";"PP";"Eleito";"6.621";"49,98"
"SP";"MINEIROS DO TIETÊ";"Prefeito";"JOAO SANCHEZ";"23";"PPS";"Eleito";"3.812";"53,23"
"SP";"MIRA ESTRELA";"Prefeito";"MARCIO HAMILTON CASTREQUINI BORGES";"15";"PMDB";"Eleito";"1.761";"100,00"
"SP";"MIRACATU";"Prefeito";"DÉA FÁTIMA VIANA LEITE MOREIRA DA SILVA";"45";"PSDB";"Eleito";"5.839";"49,96"
"SP";"MIRANDÓPOLIS";"Prefeito";"JOSE ANTONIO RODRIGUES";"25";"DEM";"Eleito";"9.131";"63,21"
"SP";"MIRANTE DO PARANAPANEMA";"Prefeito";"EDUARDO QUESADA PIAZZALUNGA";"25";"DEM";"Eleito";"8.004";"80,07"
"SP";"MIRASSOL";"Prefeito";"JOSÉ RICCI JUNIOR";"12";"PDT";"Eleito";"8.932";"31,37"
"SP";"MIRASSOLÂNDIA";"Prefeito";"JOÃO CARLOS FERNANDES";"45";"PSDB";"Eleito";"2.438";"100,00"
"SP";"MOCOCA";"Prefeito";"ANTONIO NAUFEL";"45";"PSDB";"Eleito";"15.258";"40,45"
"SP";"MOGI DAS CRUZES";"Prefeito";"MARCO AURÉLIO BERTAIOLLI";"25";"DEM";"Eleito";"103.439";"53,24"
"SP";"MOGI GUAÇU";"Prefeito";"PAULO EDUARDO DE BARROS";"43";"PV";"Eleito";"29.577";"53,63"
"SP";"MOGI MIRIM";"Prefeito";"CARLOS NELSON BUENO";"45";"PSDB";"Eleito";"32.507";"74,07"
"SP";"MOMBUCA";"Prefeito";"MARCOS ANTONIO POLETTI";"25";"DEM";"Eleito";"1.866";"100,00"
"SP";"MONÇÕES";"Prefeito";"VALTOLINO VALDIR MARIA ALVES";"15";"PMDB";"Eleito";"1.348";"85,37"
"SP";"MONGAGUÁ";"Prefeito";"PAULO WIAZOWSKI FILHO";"25";"DEM";"Eleito";"14.954";"60,99"
"SP";"MONTE ALEGRE DO SUL";"Prefeito";"CARLOS ALBERTO APARECIDO DE AGUIAR";"43";"PV";"Eleito";"2.220";"56,35"
"SP";"MONTE ALTO";"Prefeito";"SÍLVIA APARECIDA MEIRA";"14";"PTB";"Eleito";"11.642";"44,03"
"SP";"MONTE APRAZÍVEL";"Prefeito";"WANDERLEY JOSÉ CASSIANO SANT'ANNA";"14";"PTB";"Eleito";"5.810";"50,89"
"SP";"MONTE AZUL PAULISTA";"Prefeito";"CLAUDIO GILBERTO PATRICIO ARROYO";"15";"PMDB";"Eleito";"8.075";"65,73"
"SP";"MONTE CASTELO";"Prefeito";"ODAIR SILIS";"15";"PMDB";"Eleito";"1.430";"100,00"
"SP";"MONTE MOR";"Prefeito";"RODRIGO MAIA SANTOS";"45";"PSDB";"Eleito";"12.087";"47,47"
"SP";"MONTEIRO LOBATO";"Prefeito";"GABRIEL VARGAS MOREIRA";"45";"PSDB";"Eleito";"1.033";"37,04"
"SP";"MORRO AGUDO";"Prefeito";"GILBERTO CESAR BARBETI";"13";"PT";"Eleito";"9.098";"57,62"
"SP";"MORUNGABA";"Prefeito";"JOSÉ ROBERTO ZEM";"43";"PV";"Eleito";"4.507";"61,87"
"SP";"MOTUCA";"Prefeito";"JOÃO RICARDO FASCINELI";"13";"PT";"Eleito";"2.023";"69,81"
"SP";"MURUTINGA DO SUL";"Prefeito";"GILSON PIMENTEL";"45";"PSDB";"Eleito";"1.509";"50,13"
"SP";"NANTES";"Prefeito";"JORGE LUIZ SOUZA PINTO";"45";"PSDB";"Eleito";"1.134";"57,51"
"SP";"NARANDIBA";"Prefeito";"ENIO MAGRO";"45";"PSDB";"Eleito";"1.556";"50,34"
"SP";"NATIVIDADE DA SERRA";"Prefeito";"JOÃO BATISTA DE CARVALHO";"23";"PPS";"Eleito";"3.444";"63,64"
"SP";"NAZARÉ PAULISTA";"Prefeito";"MARIO ANTONIO PINHEIRO";"45";"PSDB";"Eleito";"4.338";"45,90"
"SP";"NEVES PAULISTA";"Prefeito";"ILSO PAROCHI";"45";"PSDB";"Eleito";"3.167";"52,03"
"SP";"NHANDEARA";"Prefeito";"OZINIO ODILON DA SILVEIRA";"40";"PSB";"Eleito";"3.695";"58,28"
"SP";"NIPOÃ";"Prefeito";"ANTONIO CARLOS RIBEIRO";"14";"PTB";"Eleito";"1.509";"51,10"
"SP";"NOVA ALIANÇA";"Prefeito";"AUGUSTO DONIZETTI FAJAN";"15";"PMDB";"Eleito";"2.294";"58,25"
"SP";"NOVA CAMPINA";"Prefeito";"ELIEL CARDOSO SANTIAGO";"14";"PTB";"Eleito";"2.033";"37,50"
"SP";"NOVA CANAÃ PAULISTA";"Prefeito";"SILVANO CEZAR MOREIRA";"25";"DEM";"Eleito";"812";"51,42"
"SP";"NOVA CASTILHO";"Prefeito";"ROBERTO LOPES";"45";"PSDB";"Eleito";"810";"75,07"
"SP";"NOVA EUROPA";"Prefeito";"WALTER WILLIANS FIGUEIREDO";"13";"PT";"Eleito";"2.174";"35,62"
"SP";"NOVA GRANADA";"Prefeito";"APARECIDO DONIZETE MARTELI";"14";"PTB";"Eleito";"6.101";"51,29"
"SP";"NOVA GUATAPORANGA";"Prefeito";"POLICARPO SANTOS FREIRE";"45";"PSDB";"Eleito";"867";"59,18"
"SP";"NOVA INDEPENDÊNCIA";"Prefeito";"JOSÉ PEDRO TONIELLO";"14";"PTB";"Eleito";"1.291";"61,39"
"SP";"NOVA LUZITÂNIA";"Prefeito";"GERMIRO FERREIRA LIMA";"45";"PSDB";"Eleito";"1.346";"57,15"
"SP";"NOVA ODESSA";"Prefeito";"MANOEL SAMARTIN";"12";"PDT";"Eleito";"14.854";"51,57"
"SP";"NOVAIS";"Prefeito";"SILVIO ARRUDA";"22";"PR";"Eleito";"1.646";"58,74"
"SP";"NOVO HORIZONTE";"Prefeito";"ANTONIO VILA REAL TORRES";"20";"PSC";"Eleito";"13.709";"68,41"
"SP";"NUPORANGA";"Prefeito";"ARISTIDES SILVA GOES";"14";"PTB";"Eleito";"2.926";"61,21"
"SP";"OCAUÇU";"Prefeito";"DORIVAL MARZOLA";"45";"PSDB";"Eleito";"1.396";"51,46"
"SP";"ÓLEO";"Prefeito";"JORDÃO ANTONIO VIDOTTO";"40";"PSB";"Eleito";"1.402";"63,47"
"SP";"OLÍMPIA";"Prefeito";"EUGÊNIO JOSÉ ZULIANI";"25";"DEM";"Eleito";"9.894";"35,51"
"SP";"ONDA VERDE";"Prefeito";"JOÃO CARLOS MACHADO";"22";"PR";"Eleito";"1.554";"55,01"
"SP";"ORIENTE";"Prefeito";"ANTONIO APARECIDO MORIS";"22";"PR";"Eleito";"2.033";"51,55"
"SP";"ORINDIÚVA";"Prefeito";"DARLEI QUEIROZ DE OLIVEIRA";"15";"PMDB";"Eleito";"2.465";"64,63"
"SP";"ORLÂNDIA";"Prefeito";"RODOLFO TARDELLI MEIRELLES";"14";"PTB";"Eleito";"8.338";"36,89"
"SP";"OSASCO";"Prefeito";"EMIDIO PEREIRA DE SOUZA";"13";"PT";"Eleito";"204.356";"52,89"
"SP";"OSCAR BRESSANE";"Prefeito";"MARCOS ANTONIO ELIAS";"45";"PSDB";"Eleito";"1.198";"56,01"
"SP";"OSVALDO CRUZ";"Prefeito";"VALTER LUIZ MARTINS";"45";"PSDB";"Eleito";"12.079";"100,00"
"SP";"OURINHOS";"Prefeito";"TOSHIO MISATO";"45";"PSDB";"Eleito";"38.631";"73,39"
"SP";"OURO VERDE";"Prefeito";"HENRIQUE BIFFE";"25";"DEM";"Eleito";"2.375";"53,67"
"SP";"OUROESTE";"Prefeito";"NELSON PINHEL";"14";"PTB";"Eleito";"3.170";"55,27"
"SP";"PACAEMBU";"Prefeito";"CHIDETO TODA";"14";"PTB";"Eleito";"2.734";"38,84"
"SP";"PALESTINA";"Prefeito";"NICANOR NOGUEIRA BRANCO";"14";"PTB";"Eleito";"2.375";"37,08"
"SP";"PALMARES PAULISTA";"Prefeito";"JOÃO CAMILLO";"40";"PSB";"Eleito";"3.032";"54,48"
"SP";"PALMEIRA D'OESTE";"Prefeito";"JOSE CESAR MONTANARI";"22";"PR";"Eleito";"3.614";"55,92"
"SP";"PALMITAL";"Prefeito";"REINALDO CUSTODIO DA SILVA";"22";"PR";"Eleito";"8.632";"100,00"
"SP";"PANORAMA";"Prefeito";"JOSÉ MILANEZ JÚNIOR";"45";"PSDB";"Eleito";"3.372";"43,15"
"SP";"PARAGUAÇU PAULISTA";"Prefeito";"CARLOS ARRUDA GARMS";"45";"PSDB";"Eleito";"13.577";"58,45"
"SP";"PARAIBUNA";"Prefeito";"ANTÔNIO MARCOS DE BARROS";"25";"DEM";"Eleito";"6.997";"62,43"
"SP";"PARAÍSO";"Prefeito";"GILBERTO GALBEIRO";"11";"PP";"Eleito";"2.522";"100,00"
"SP";"PARANAPANEMA";"Prefeito";"JOHANNES CORNELIS VAN MELIS";"45";"PSDB";"Eleito";"5.623";"52,41"
"SP";"PARANAPUÃ";"Prefeito";"ANTONIO MELHADO NETO";"40";"PSB";"Eleito";"1.619";"67,29"
"SP";"PARAPUÃ";"Prefeito";"ANTONIO ALVES DA SILVA";"45";"PSDB";"Eleito";"4.060";"59,73"
"SP";"PARDINHO";"Prefeito";"JOSÉ FRANCISCO DA ROCHA OLIVEIRA";"22";"PR";"Eleito";"2.210";"56,23"
"SP";"PARIQUERA-AÇU";"Prefeito";"ZILDO WACH";"25";"DEM";"Eleito";"6.021";"57,73"
"SP";"PARISI";"Prefeito";"GINA MARA DOS SANTOS";"25";"DEM";"Eleito";"897";"52,00"
"SP";"PATROCÍNIO PAULISTA";"Prefeito";"JOSE MAURO BARCELLOS";"13";"PT";"Eleito";"4.869";"61,73"
"SP";"PAULICÉIA";"Prefeito";"RONNEY ANTONIO FERREIRA";"45";"PSDB";"Eleito";"3.198";"100,00"
"SP";"PAULÍNIA";"Prefeito";"JOSE PAVAN JUNIOR";"25";"DEM";"Eleito";"17.857";"44,22"
"SP";"PAULISTÂNIA";"Prefeito";"HELIO JOSE FERREIRA DO NASCIMENTO";"45";"PSDB";"Eleito";"663";"50,30"
"SP";"PAULO DE FARIA";"Prefeito";"HERLEY TORRES ROSSI";"12";"PDT";"Eleito";"2.275";"42,60"
"SP";"PEDERNEIRAS";"Prefeito";"IVANA MARIA BERTOLINI CAMARINHA";"43";"PV";"Eleito";"17.898";"81,28"
